,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,name_common,mlb_ID,player_ID,year_ID,team_ID,stint_ID,lg_ID,pitcher,G,PA,salary,runs_above_avg,runs_above_avg_off,runs_above_avg_def,WAR_rep,WAA,WAR
10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,10619,109885,Jose Urena,570632.0,urenajo01,2021,DET,1,AL,Y,2,1.0,3250000.0,-0.1,-0.1,0.0,0.0,-0.01,-0.01
10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,109886,Richard Urena,620446.0,urenari01,2017,TOR,1,AL,N,21,75.0,,-7.2,-2.2,-4.0,0.26,-0.71,-0.45
10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,10621,109887,Richard Urena,620446.0,urenari01,2018,TOR,1,AL,N,40,108.0,,1.5,0.5,2.4,0.37,0.2,0.57
10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,10622,109888,Richard Urena,620446.0,urenari01,2019,TOR,1,AL,N,30,80.0,562000.0,-1.6,-2.6,2.0,0.26,-0.12,0.14
10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,10623,109889,Julio Urias,628711.0,uriasju01,2016,LAD,1,NL,Y,17,26.0,,-0.4,-0.4,0.1,0.0,-0.05,-0.05
10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,10624,109890,Julio Urias,628711.0,uriasju01,2017,LAD,1,NL,Y,5,7.0,,-0.3,-0.3,0.0,0.0,-0.03,-0.03
10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,10625,109891,Julio Urias,628711.0,uriasju01,2018,LAD,1,NL,Y,3,1.0,550000.0,-0.1,-0.1,0.0,0.0,-0.01,-0.01
10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,10626,109892,Julio Urias,628711.0,uriasju01,2019,LAD,1,NL,Y,35,18.0,565000.0,1.8,1.8,0.0,0.0,0.17,0.17
10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,10627,109893,Julio Urias,628711.0,uriasju01,2020,LAD,1,NL,Y,0,0.0,1000000.0,0.0,0.0,0.0,,,
10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,109894,Julio Urias,628711.0,uriasju01,2021,LAD,1,NL,Y,30,70.0,3600000.0,3.3,3.3,0.1,0.0,0.32,0.32
10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,10629,109895,Luis Urias,649966.0,uriaslu01,2018,SDP,1,NL,N,12,53.0,,2.1,-0.9,3.3,0.16,0.21,0.37
10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,10630,109896,Luis Urias,649966.0,uriaslu01,2019,SDP,1,NL,N,71,249.0,556400.0,-2.7,-1.7,1.9,0.79,-0.39,0.4
10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,10631,109897,Luis Urias,649966.0,uriaslu01,2020,MIL,1,NL,N,41,120.0,,-3.0,-6.0,4.4,0.4,-0.28,0.12
10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,10632,109898,Luis Urias,649966.0,uriaslu01,2021,MIL,1,NL,N,150,570.0,,13.1,13.1,5.7,1.94,1.19,3.13
10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,10633,109899,Luis Urias,649966.0,uriaslu01,2022,MIL,1,NL,N,119,472.0,2550000.0,14.1,12.1,6.6,1.53,1.54,3.07
10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,10634,109900,Ramon Urias,602104.0,uriasra01,2020,BAL,1,AL,N,10,27.0,,0.2,2.2,-1.6,0.09,0.02,0.11
10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,10635,109901,Ramon Urias,602104.0,uriasra01,2021,BAL,1,AL,N,85,296.0,,8.7,8.7,3.6,0.98,0.94,1.92
10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,10636,109902,Ramon Urias,602104.0,uriasra01,2022,BAL,1,AL,N,118,445.0,,19.8,5.8,17.4,1.47,2.12,3.59
10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,10637,109927,Juan Uribe,346874.0,uribeju01,2015,LAD,1,NL,N,29,87.0,,-5.2,-4.2,-0.6,0.28,-0.58,-0.3
10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,10638,109928,Juan Uribe,346874.0,uribeju01,2015,NYM,3,NL,N,44,143.0,,0.1,1.1,-0.3,0.45,-0.01,0.44
10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,10639,109929,Juan Uribe,346874.0,uribeju01,2015,ATL,2,NL,N,46,167.0,6500000.0,2.5,5.5,-2.1,0.53,0.24,0.77
10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,10640,109930,Juan Uribe,346874.0,uribeju01,2016,CLE,1,AL,N,73,259.0,4000000.0,-12.3,-14.3,3.2,0.9,-1.25,-0.35
10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,10641,109931,Jose Urquidy,664353.0,urquijo01,2019,HOU,1,AL,Y,2,4.0,,-0.5,-0.5,0.0,0.0,-0.05,-0.05
10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,10642,109932,Jose Urquidy,664353.0,urquijo01,2020,HOU,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,10643,109933,Jose Urquidy,664353.0,urquijo01,2021,HOU,1,AL,Y,2,4.0,,0.3,0.3,0.0,0.0,0.03,0.03
10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,10644,109940,Henry Urrutia,625329.0,urruthe01,2015,BAL,1,AL,N,10,36.0,,0.2,-0.8,0.6,0.13,0.03,0.16
10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,10645,109941,Gio Urshela,570482.0,urshegi01,2015,CLE,1,AL,N,81,288.0,,-13.0,-12.0,0.6,1.01,-1.33,-0.32
10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,10646,109942,Gio Urshela,570482.0,urshegi01,2017,CLE,1,AL,N,67,165.0,,-10.8,-11.8,2.1,0.57,-1.08,-0.51
10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,10647,109943,Gio Urshela,570482.0,urshegi01,2018,TOR,1,AL,N,19,46.0,,-5.7,-1.7,-3.5,0.16,-0.56,-0.4
10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,10648,109944,Gio Urshela,570482.0,urshegi01,2019,NYY,1,AL,N,132,476.0,,20.9,20.9,2.0,1.63,2.19,3.82
10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,10649,109945,Gio Urshela,570482.0,urshegi01,2020,NYY,1,AL,N,43,174.0,2475000.0,14.3,9.3,6.2,0.58,1.4,1.98
10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,10650,109946,Gio Urshela,570482.0,urshegi01,2021,NYY,1,AL,N,116,442.0,4650000.0,-9.2,-4.2,-1.6,1.47,-0.84,0.63
10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,10651,109947,Gio Urshela,570482.0,urshegi01,2022,MIN,1,AL,N,144,551.0,6550000.0,12.4,8.4,7.4,1.83,1.31,3.14
10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,10652,109970,Chase Utley,400284.0,utleych01,2015,LAD,2,NL,N,34,141.0,15000000.0,0.4,-1.6,2.6,0.44,0.02,0.46
10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,10653,109971,Chase Utley,400284.0,utleych01,2015,PHI,1,NL,N,73,282.0,,-10.0,-5.0,-3.7,0.9,-1.13,-0.23
10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,10654,109972,Chase Utley,400284.0,utleych01,2016,LAD,1,NL,N,138,565.0,7000000.0,-4.0,5.0,-5.6,1.78,-0.54,1.24
10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,10655,109973,Chase Utley,400284.0,utleych01,2017,LAD,1,NL,N,127,353.0,2000000.0,-1.0,-1.0,0.8,1.1,-0.17,0.93
10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,109974,Chase Utley,400284.0,utleych01,2018,LAD,1,NL,N,87,187.0,1000000.0,-5.8,-4.8,-0.1,0.59,-0.7,-0.11
10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,10657,109995,Pat Valaika,642162.0,valaipa01,2016,COL,1,NL,N,13,19.0,,-0.6,-0.6,0.3,0.06,-0.07,-0.01
10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,10658,109996,Pat Valaika,642162.0,valaipa01,2017,COL,1,NL,N,110,195.0,,0.4,1.4,0.0,0.61,0.0,0.61
10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,10659,109997,Pat Valaika,642162.0,valaipa01,2018,COL,1,NL,N,68,133.0,550000.0,-17.5,-14.5,-2.9,0.42,-1.95,-1.53
10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,10660,109998,Pat Valaika,642162.0,valaipa01,2019,COL,1,NL,N,40,86.0,,-6.9,-6.9,0.6,0.27,-0.74,-0.47
10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,10661,109999,Pat Valaika,642162.0,valaipa01,2020,BAL,1,AL,N,52,150.0,,-0.9,1.1,-1.0,0.5,-0.1,0.4
10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,10662,110000,Pat Valaika,642162.0,valaipa01,2021,BAL,1,AL,N,90,281.0,875000.0,-28.4,-19.4,-6.7,0.92,-2.83,-1.91
10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,10663,110008,Luis Valbuena,472528.0,valbulu01,2015,HOU,1,AL,N,132,493.0,4200000.0,6.8,3.8,3.1,1.71,0.88,2.59
10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,10664,110009,Luis Valbuena,472528.0,valbulu01,2016,HOU,1,AL,N,90,342.0,6125000.0,10.4,12.4,-0.8,1.2,1.13,2.33
10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,10665,110010,Luis Valbuena,472528.0,valbulu01,2017,LAA,1,AL,N,117,401.0,6500000.0,-12.2,-11.2,-2.8,1.39,-1.18,0.21
10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,10666,110011,Luis Valbuena,472528.0,valbulu01,2018,LAA,1,AL,N,96,288.0,8000000.0,-22.2,-17.2,-6.3,0.98,-2.16,-1.18
10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,10667,110017,Cesar Valdez,491624.0,valdece01,2017,OAK,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,10668,110018,Cesar Valdez,491624.0,valdece01,2017,TOR,2,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,10669,110019,Cesar Valdez,491624.0,valdece01,2020,BAL,1,AL,Y,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,10670,110020,Cesar Valdez,491624.0,valdece01,2021,BAL,1,AL,Y,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,10671,110029,Framber Valdez,664285.0,valdefr01,2018,HOU,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,10672,110030,Framber Valdez,664285.0,valdefr01,2019,HOU,1,AL,Y,0,0.0,566600.0,0.0,0.0,0.0,,,
10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,10673,110031,Framber Valdez,664285.0,valdefr01,2020,HOU,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,10674,110032,Framber Valdez,664285.0,valdefr01,2021,HOU,1,AL,Y,2,4.0,,-0.4,-0.4,0.0,0.0,-0.05,-0.05
10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,10675,110053,Jordany Valdespin,518170.0,valdejo02,2015,MIA,1,NL,N,2,4.0,,-1.1,-1.1,0.0,0.01,-0.12,-0.11
10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,10676,110054,Jose Valdez,572308.0,valdejo03,2015,DET,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,10677,110055,Jose Valdez,572308.0,valdejo03,2016,LAA,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,10678,110056,Jose Valdez,572308.0,valdejo03,2017,LAA,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,10679,110057,Jose Valdez,572308.0,valdejo03,2017,SDP,2,NL,Y,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,10680,110058,Jose Valdez,572308.0,valdejo03,2018,SFG,1,NL,Y,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,10681,110085,Phillips Valdez,570488.0,valdeph01,2019,TEX,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,10682,110086,Phillips Valdez,570488.0,valdeph01,2020,BOS,1,AL,Y,0,0.0,,0.0,0.0,0.0,,,
10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,10683,110087,Phillips Valdez,570488.0,valdeph01,2021,BOS,1,AL,Y,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,10684,110150,Danny Valencia,502143.0,valenda01,2015,TOR,1,AL,N,58,173.0,1675000.0,-3.7,0.3,-5.6,0.6,-0.34,0.26
10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,10685,110151,Danny Valencia,502143.0,valenda01,2015,OAK,2,AL,N,47,205.0,,6.4,9.4,-2.2,0.7,0.73,1.43
10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,10686,110152,Danny Valencia,502143.0,valenda01,2016,OAK,1,AL,N,130,517.0,3150000.0,-5.1,10.9,-17.6,1.81,-0.41,1.4
10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,10687,110153,Danny Valencia,502143.0,valenda01,2017,SEA,1,AL,N,130,500.0,5500000.0,-7.8,-7.8,-6.9,1.73,-0.73,1.0
10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,10688,110154,Danny Valencia,502143.0,valenda01,2018,BAL,1,AL,N,78,282.0,1200000.0,-8.3,-3.3,-6.5,0.94,-0.73,0.21
10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,10689,110207,Jesmuel Valentin,621044.0,valenje01,2018,PHI,1,NL,N,46,89.0,,-7.7,-5.7,-1.6,0.28,-0.87,-0.59
10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,10690,110246,Breyvic Valera,591971.0,valerbr01,2017,STL,1,NL,N,5,11.0,,-2.8,-1.8,-0.9,0.04,-0.29,-0.25
10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,10691,110247,Breyvic Valera,591971.0,valerbr01,2018,BAL,2,AL,N,12,41.0,,-0.4,-0.4,0.4,0.14,-0.03,0.11
10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,10692,110248,Breyvic Valera,591971.0,valerbr01,2018,LAD,1,NL,N,20,34.0,,-2.7,-1.7,-0.9,0.11,-0.31,-0.2
10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,110249,Breyvic Valera,591971.0,valerbr01,2019,TOR,2,AL,N,5,15.0,,0.7,-0.3,1.2,0.05,0.08,0.13
10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,10694,110250,Breyvic Valera,591971.0,valerbr01,2019,NYY,1,AL,N,12,37.0,,-1.4,-0.4,-0.7,0.13,-0.12,0.01
10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,10695,110251,Breyvic Valera,591971.0,valerbr01,2021,TOR,1,AL,N,39,97.0,,-4.5,-2.5,-1.4,0.32,-0.43,-0.11
10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,10696,110471,Josh VanMeter,642165.0,vanmejo01,2019,CIN,1,NL,N,95,260.0,,-7.1,-7.1,-2.6,0.83,-0.83,0.0
10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,10697,110472,Josh VanMeter,642165.0,vanmejo01,2020,CIN,1,NL,N,14,38.0,,-3.7,-5.7,1.6,0.13,-0.36,-0.23
10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,10698,110473,Josh VanMeter,642165.0,vanmejo01,2020,ARI,2,NL,N,12,41.0,,1.5,0.5,1.4,0.14,0.16,0.3
10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,10699,110474,Josh VanMeter,642165.0,vanmejo01,2021,ARI,1,NL,N,112,310.0,,-11.3,-7.3,-2.2,1.05,-1.24,-0.19
10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,10700,110475,Josh VanMeter,642165.0,vanmejo01,2022,PIT,1,NL,N,67,192.0,,-12.0,-9.0,-3.1,0.59,-1.24,-0.65
10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,10701,110519,Scott Van Slyke,475100.0,vanslsc01,2015,LAD,1,NL,N,96,253.0,522500.0,1.1,-7.9,4.5,0.8,0.08,0.88
10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,10702,110520,Scott Van Slyke,475100.0,vanslsc01,2016,LAD,1,NL,N,52,113.0,1225000.0,-7.1,-8.1,-0.6,0.35,-0.78,-0.43
10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,10703,110521,Scott Van Slyke,475100.0,vanslsc01,2017,LAD,1,NL,N,29,48.0,1325000.0,-4.1,-4.1,-0.9,0.15,-0.43,-0.28
10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,10704,110528,Cesar Vargas,570714.0,vargace01,2016,SDP,1,NL,Y,7,9.0,,-1.1,-1.1,0.0,0.0,-0.12,-0.12
10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,10705,110541,Ildemaro Vargas,545121.0,vargail01,2017,ARI,1,NL,N,12,13.0,,-0.5,-0.5,0.1,0.04,-0.05,-0.01
10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,10706,110542,Ildemaro Vargas,545121.0,vargail01,2018,ARI,1,NL,N,14,20.0,,0.1,0.1,0.2,0.06,0.0,0.06
10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,10707,110543,Ildemaro Vargas,545121.0,vargail01,2019,ARI,1,NL,N,92,211.0,557000.0,-0.3,-2.3,3.5,0.67,-0.12,0.55
10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,10708,110544,Ildemaro Vargas,545121.0,vargail01,2020,MIN,2,AL,N,10,24.0,,-2.9,-1.9,-0.8,0.08,-0.29,-0.21
10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,10709,110545,Ildemaro Vargas,545121.0,vargail01,2020,CHC,3,NL,N,6,9.0,,0.0,0.0,0.1,0.03,0.0,0.03
10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,10710,110546,Ildemaro Vargas,545121.0,vargail01,2020,ARI,1,NL,N,8,21.0,,-4.2,-3.2,-1.2,0.07,-0.42,-0.35
10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,10711,110547,Ildemaro Vargas,545121.0,vargail01,2021,PIT,2,NL,N,7,13.0,,-3.8,-2.8,-1.1,0.05,-0.4,-0.35
10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,10712,110548,Ildemaro Vargas,545121.0,vargail01,2021,CHC,1,NL,N,9,24.0,,0.3,-1.7,2.1,0.08,0.02,0.1
10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,10713,110549,Ildemaro Vargas,545121.0,vargail01,2021,ARI,3,NL,N,18,46.0,,-2.4,-1.4,-0.6,0.15,-0.26,-0.11
10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,10714,110550,Ildemaro Vargas,545121.0,vargail01,2022,CHC,1,NL,N,10,26.0,100000.0,-1.5,0.5,-1.6,0.09,-0.16,-0.07
10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,110551,Ildemaro Vargas,545121.0,vargail01,2022,WSN,2,NL,N,53,196.0,,8.2,1.2,8.7,0.62,0.9,1.52
10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,10716,110561,Jason Vargas,450306.0,vargaja01,2015,KCR,1,AL,Y,0,0.0,8500000.0,0.0,0.0,0.0,,,
10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,10717,110562,Jason Vargas,450306.0,vargaja01,2016,KCR,1,AL,Y,0,0.0,8500000.0,0.0,0.0,0.0,,,
10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,10718,110563,Jason Vargas,450306.0,vargaja01,2017,KCR,1,AL,Y,1,4.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,10719,110564,Jason Vargas,450306.0,vargaja01,2018,NYM,1,NL,Y,20,31.0,6000000.0,0.3,0.3,0.1,0.01,0.02,0.03
10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,10720,110565,Jason Vargas,450306.0,vargaja01,2019,PHI,2,NL,Y,10,14.0,,-1.3,-1.3,0.0,0.0,-0.15,-0.15
10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,10721,110566,Jason Vargas,450306.0,vargaja01,2019,NYM,1,NL,Y,17,31.0,8000000.0,-2.4,-2.4,0.1,0.0,-0.25,-0.25
10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,10722,110570,Kennys Vargas,573627.0,vargake01,2015,MIN,1,AL,N,58,184.0,517500.0,-12.2,-12.2,-3.7,0.64,-1.27,-0.63
10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,10723,110571,Kennys Vargas,573627.0,vargake01,2016,MIN,1,AL,N,47,177.0,,2.8,0.8,-1.0,0.62,0.34,0.96
10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,10724,110572,Kennys Vargas,573627.0,vargake01,2017,MIN,1,AL,N,78,264.0,540000.0,-1.4,-5.4,-1.1,0.91,-0.12,0.79
10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,10725,110573,Miguel Vargas,678246.0,vargami01,2022,LAD,1,NL,N,18,50.0,,-6.1,-5.1,-2.2,0.16,-0.64,-0.48
